Length,Width,Area,Roundness,Solidity,Compactness,Aspect_Ratio,Eccentricity,Extent,Type
264.8539428710937,135.58203125,20479.5,0.3717205598946959,0.97835901110713,1.6317854357334178,1.820289268078629,0.8071037235918342,0.750990099009901,2
270.0441589355469,163.58981323242188,34304.5,0.598951471910911,0.984361325126616,1.326508823296384,1.6507394537573004,0.7956252527752101,0.7408219237247873,2
286.1103820800781,175.6868896484375,26456.0,0.4114973719305781,0.9808326845363884,1.600593220748411,2.118419776971856,0.8610397416614675,0.6920762811625291,2
352.0660705566406,201.4901123046875,55238.5,0.5674187063159271,0.9632158052591198,2.06132797751846,1.7473118979866196,0.8200389817440086,0.7665094012349962,2
331.4672546386719,164.04168701171875,13361.0,0.3856754867851149,0.9808398179415652,1.2655476930474998,2.0708721975393387,0.8822742419276595,0.7296308431629532,2
290.7776184082031,183.5567321777344,27662.5,0.4165619476434786,0.9408213587279992,1.900886644088676,2.1069043793914286,0.8771815907591762,0.7188612562043606,2
362.7252197265625,236.31504821777344,34036.5,0.3293817317727257,0.9694246653375108,1.943647030866932,1.4682904522658484,0.8203155828090318,0.7707540760869566,2
203.1629333496093,190.017318725586,17830.0,0.5857377962897777,0.961289626913953,1.7968070584083633,1.5795058350937845,0.8282071340695025,0.670477193246343,2
292.6097106933594,173.89077758789062,39063.0,0.5808958084553019,0.9892748154432528,1.279716745721133,1.6827212733893488,0.8042615548052557,0.7587995337995338,2
276.1509094238281,154.71498107910156,32606.5,0.5444040494400831,0.9591557581997352,1.7469644937886362,1.7849009029231608,0.8283200580840154,0.7518562073418189,2
290.80322265625,141.31573486328125,27248.5,0.4102553832201337,0.980073734376405,1.6210296008438276,1.7052704974636694,0.7893018496598857,0.6925530562968611,2
342.1937561035156,223.2737731933593,30607.5,0.3328080443205619,0.9197103321864812,2.2992523914977085,2.1002757582234777,0.8199658931551927,0.7229662698412699,2
295.1130065917969,172.22198486328125,39810.5,0.5820108076878406,0.9866539443356712,1.3581364522648889,1.7135617547670985,0.8120558077084736,0.7572999296163138,2
259.7401733398437,201.89279174804688,19029.5,0.6081870216292282,0.9630070089319602,1.477057164350478,2.059769361984493,0.815103420968797,0.7182027475845411,2
270.1578674316406,195.9110717773437,21177.0,0.3694360876750733,0.9790568654646324,1.6505837042818092,1.893294922923471,0.817701407637761,0.7549732620320856,2
273.6698913574219,188.4158935546875,39844.5,0.677367663733341,0.9833413541628104,1.28459811513917,1.4524777405680456,0.7252565525026196,0.7776357390998868,2
296.87799072265625,193.7303009033203,44823.5,0.64752997840334,0.9859878355935372,1.2873319249224888,1.5324293068166503,0.7577382186710934,0.7396617161716171,2
348.7231140136719,212.9186248779297,57844.0,0.605629425246887,0.944546048334422,1.7267806680115796,1.6378234370694509,0.7919650505066022,0.7135420521550342,2
297.62799072265625,155.69436645507812,11370.5,0.5278404031736778,0.9497577681256264,1.5950814993428404,1.6025068541148169,0.7685370065324337,0.7449226939203354,2
198.0097045898437,229.61724853515625,29156.0,0.5788559869097405,0.9830405610438652,1.2778465362894622,1.6403672791770956,0.8326337213270067,0.7218439751429774,2
279.22515869140625,153.71719360351562,24691.5,0.4032259741020617,0.9509898320751812,1.7719447475797006,1.8587889213111648,0.9072628152182838,0.7135034387100503,2
167.82530212402344,229.1824645996093,9410.0,0.4253876397378056,0.97497798269699,1.5529990315054232,1.5391569205944655,0.8897462677866462,0.7294573643410853,2
269.2475280761719,143.947998046875,21137.0,0.3712359417648803,0.9816780066414325,1.6372120056436017,1.828936274343648,0.8101621527611171,0.7462312444836716,2
189.59420776367188,194.6905975341797,11622.0,0.4116620755075216,0.9746729285474672,1.5852251190965312,1.950570177007441,0.7820326846240565,0.7180722891566265,2
332.5954895019531,203.9805450439453,53175.0,0.6120471877125624,0.9524534520280497,1.9066793289089008,1.630525545611711,0.7898506826202271,0.7621689026487788,2
313.552490234375,184.75079345703125,28386.5,0.367621970177797,0.9675181921982312,2.056318384730084,1.699362143337484,0.7985663834085213,0.7263132308164675,2
269.84136962890625,149.5987548828125,11792.0,0.3402736664159574,0.926243028827272,2.0081655854029234,1.9727415554077672,0.8154703814447201,0.7131107885824867,2
247.17315673828125,171.9005584716797,18516.5,0.3858925638891676,0.951540378735322,2.0816877317714404,1.5657952762056258,0.7808115295893572,0.7094444444444444,2
224.8871307373047,176.86485290527344,17092.0,0.6343685459566933,0.9743750534446884,1.3064909461466745,1.5704185903986858,0.7910657063647704,0.7153859032312071,2
292.6312255859375,176.2993927001953,39682.0,0.5900140301381901,0.9884175654469824,1.27250194868856,1.6598538492050818,0.798147052895667,0.7555454008872642,2
408.8067321777344,186.19618225097656,17510.5,0.5581890926411176,0.9488214575995664,1.681704845130246,1.6680842389484285,0.8221378273345807,0.7189989324135666,2
240.8268585205078,162.72642517089844,20157.0,0.4425131422463314,0.9393261568572628,2.137125219139352,1.6886936033579794,0.8300793754083533,0.6698903290129611,2
290.8678894042969,174.623779296875,39229.5,0.5903795861915222,0.987539176075218,1.347945265867616,1.6656831651192086,0.7997341751849472,0.7593786295005808,2
356.2801818847656,204.37838745117188,19521.5,0.4168696768190765,0.9843434852763212,1.3093268013532688,2.294747650650486,0.7439626685530885,0.6943199601650306,2
350.2338256835937,196.73410034179688,16974.5,0.2505281426132182,0.9843999188099865,1.3201525484207404,1.924096638908341,0.8130676666354625,0.7244153294639809,2
271.1351928710937,155.20114135742188,32611.5,0.5648187559746153,0.9681312156746328,1.5848804878824745,1.74699226113731,0.8199658931551927,0.7814132362102841,2
198.99270629882807,126.77210998535156,19441.0,0.6251070572683547,0.9861519732170032,1.2407331310318503,1.569688366958802,0.7708066719195868,0.7419945803595283,2
324.0618591308594,148.98095703125,29694.5,0.3600230420459021,0.961843064215726,1.8522620016563351,1.906430490651664,0.7879977259418515,0.711245508982036,2
365.892822265625,206.1112518310547,58076.5,0.552335267119373,0.9704081206399598,1.5581207485013748,1.7752200280921109,0.8262453221641287,0.7695819253958789,2
244.86659240722656,192.70936584472656,18471.5,0.4569143313363319,0.9309997227892444,1.8389648374073169,1.8128434026759648,0.7621046738291058,0.7257386452931007,2
239.5951232910156,125.70093536376952,16222.5,0.3598089426702391,0.9819915254237288,1.6401267113600644,1.8411283697292755,0.7829901510769162,0.752435064935065,2
277.3245544433594,204.2865295410156,26066.0,0.4315268883873402,0.981825715200482,1.4721618519472697,1.844769870876129,0.8472701227123478,0.7626989700374532,2
239.21237182617188,178.9281768798828,18309.5,0.4073984092824356,0.9828493209512053,1.5447536124291288,1.7864350266838516,0.8421214829692525,0.7339359442017076,2
270.3175048828125,209.47174072265625,19604.5,0.3415997536330357,0.9756394943764308,1.750306438422783,1.4951186575602446,0.8552013791507205,0.7349390815370197,2
255.7224884033203,211.87112426757807,21978.0,0.474336196908894,0.9639262296879454,1.5334706812052945,1.604524968898532,0.8054898876125162,0.6811504369924999,2
286.6208190917969,196.0468139648437,19687.0,0.3279353244980044,0.9857053448491676,1.2549047319415232,1.8821939003493493,0.8196156276026747,0.7291481481481481,2
282.32177734375,236.1669769287109,25666.0,0.409995933917776,0.9468577647427738,1.9239187483629483,1.7051865270716668,0.8836252477635818,0.7493722627737226,2
281.9156188964844,153.17880249023438,26499.5,0.4245311117229164,0.9560393967818746,2.033845356250914,1.5489577180050271,0.7615292893412688,0.6779619822447361,2
361.5772399902344,213.1753845214844,34162.0,0.3326988014044467,0.9749707468820458,1.8946840262045788,1.6301563862978308,0.8103257398904551,0.7756334574516393,2
269.87255859375,157.35450744628906,33170.5,0.57988875024548,0.990045964660936,1.2885729177239946,1.715060870981834,0.8124221462130092,0.7775550867323019,2
227.95811462402344,175.0346221923828,16745.0,0.4102845448872128,0.9158030025431376,2.7225998134821503,1.5591893978633429,0.8133212007414301,0.6948132780082987,2
280.66015625,184.7946929931641,22943.5,0.3708585218414186,0.9787973806019497,1.6790510919981647,1.600553029496512,0.8340023988159647,0.6939957652752571,2
336.0281066894531,202.885482788086,32622.0,0.3678489257309802,0.9402914090535692,2.398345541467797,1.731101455296832,0.8767962561802883,0.7408702761627907,2
249.94110107421875,144.8196563720703,27901.5,0.5686726126025143,0.9888012758040224,1.2728821751755135,1.7258782912180834,0.815032578130594,0.7450731681264687,2
244.964111328125,178.9281768798828,21639.0,0.4591370936976719,0.9831663599809172,1.4753363843516467,1.5191502601449836,0.8809991475129078,0.7466873706004141,2
309.8539123535156,187.7614288330078,44773.5,0.5937685565019094,0.9540384185124812,1.8892075273817497,1.650253272353903,0.795489332831662,0.7272321211038381,2
264.6142578125,161.00677490234375,32949.0,0.5991366339036519,0.9903367848394224,1.2781393970126853,1.6434976601015567,0.7935857504929086,0.7604902368093062,2
232.3011474609375,144.63116455078125,18233.0,0.430195180410348,0.9650664267188906,1.8822044369184627,1.6771717274819071,0.7663447243402906,0.7304887820512821,2
285.4432983398437,169.6774139404297,37245.0,0.5820206520059545,0.9519367164636874,1.8819707640127927,1.6822704431366282,0.8041438523487626,0.7181697229131717,2
276.1401062011719,173.93609619140625,37265.5,0.6222402441218301,0.9780842771092244,1.3808471830039757,1.5875951699944804,0.7766896279856287,0.7515781618699958,2
260.489501953125,156.6706085205078,12514.0,0.6428693576268638,0.98578124384576,1.2364976045690617,1.6215629354034822,0.8278717466161964,0.7356848912404468,2
281.4312744140625,174.12452697753906,25553.5,0.4107861539952682,0.9463908744120588,2.226896323077604,1.7403879045012454,0.8534953332980791,0.7598424026167113,2
363.79388427734375,182.5377349853516,38961.5,0.3748305667073123,0.9828834510595358,1.6240688401859813,1.5755001693062494,0.7995724495180084,0.7521525096525097,2
277.3565979003906,178.189697265625,38102.5,0.6306473676028242,0.9904599747852194,1.2420393343065352,1.556524322991238,0.7663217074959862,0.764189731247493,2
342.9841003417969,188.95098876953125,14824.0,0.4109025748005147,0.9778041621318558,1.3932228762472825,1.650839592634518,0.8087896067881081,0.7283805031446541,2
307.839599609375,187.682846069336,44711.0,0.600724757803748,0.9572757539100554,1.7143496252883574,1.640211697853566,0.7926496517721908,0.7392691798941798,2
348.7976379394531,159.5717010498047,10773.5,0.5703356530011846,0.944298360943115,1.7083501063638908,1.8427923794093684,0.803684679241434,0.7097167325428195,2
288.8493957519531,168.75051879882812,38110.5,0.5815831810109159,0.9899859725685786,1.3200781062074405,1.7116948606024611,0.8115980168060988,0.7722805382183675,2
247.5609436035156,152.70350646972656,17826.5,0.3703496541115156,0.977490815375336,1.6740117038890117,1.665085821521863,0.7459088284040984,0.7225397211413749,2
212.67398071289065,133.36021423339844,21966.5,0.6183612456011792,0.9846474517011072,1.2888100308235415,1.594733346338829,0.7789676748913764,0.7245843778862647,2
287.59234619140625,169.61428833007812,37732.0,0.5808517428140252,0.9648400542102435,1.4734119097665552,1.6955667415927649,0.8075688512015261,0.7326032929481205,2
363.3817443847656,171.9005584716797,37110.0,0.357828445880864,0.9843892993089912,1.687064077790592,1.673075187552355,0.8940393270980598,0.7766197890507283,2
251.7675018310547,151.54055786132812,29724.0,0.5970600734094236,0.9889704047512102,1.2513458869027023,1.661386927593617,0.7985663834085213,0.7832411067193676,2
306.95654296875,134.88548278808594,8956.5,0.5193078888733851,0.9798162126681982,1.2691604099680212,1.5777321508383235,0.7935932440469915,0.7322187704381949,2
327.2186584472656,194.1770172119141,48489.5,0.5766093826822002,0.9858494881621616,1.2890970314714931,1.6851564780715385,0.8048954077924712,0.7722487657270266,2
209.46632385253903,130.29519653320312,21011.0,0.6097171622071528,0.9856914993432164,1.2868676417362344,1.6076289028748711,0.7829901510769162,0.7444901140953866,2
241.7669219970703,177.7676544189453,19864.0,0.432696181267658,0.9687629544734084,1.815488027116334,1.6575147988830767,0.8235389987972427,0.7386583370519113,2
328.9320373535156,156.2962646484375,11906.0,0.358667961062474,0.981371579294428,1.2600439790453648,1.8385989589974097,0.7439265097635467,0.7689227589770086,2
297.6594543457031,154.50218200683594,25953.5,0.372963807358214,0.9606892339582832,2.205914815319198,1.514070848803034,0.8017185259258542,0.7280084151472651,2
242.0489501953125,144.9440155029297,26747.0,0.5812711784506019,0.9864281762861884,1.2693710730361647,1.669947871634756,0.800882828862868,0.7657753092075126,2
272.79168701171875,240.54774475097656,28828.5,0.3325204469737498,0.9865172384292924,1.2549283069832688,2.1040367546265744,0.893792215804695,0.7555232329585659,2
253.444076538086,155.61380004882812,30539.0,0.6053417665389019,0.9868640028437092,1.2915114467807889,1.6286735267602286,0.7893086729383286,0.7756921513843028,2
327.0063781738281,231.9144287109375,30189.0,0.3594565477191137,0.9648901318417898,1.908006563842931,1.7065556121718923,0.8443133150281945,0.7145325443786982,2
230.62615966796875,181.5523681640625,16413.0,0.5658734074286574,0.9861211247296324,1.2451046989147176,1.9845219350701124,0.7766896279856287,0.7412274759517681,2
238.1934509277344,204.1629638671875,18644.0,0.4183979807731622,0.9807727715089825,1.514781517047556,1.7995970545012618,0.7658897582685066,0.6969459085641658,2
258.15740966796875,199.25230407714844,17328.0,0.5991366339036519,0.9827307528711188,1.3535799448118095,1.7270399243829002,0.812917422539598,0.7322515212981744,2
356.117919921875,223.61334228515625,27287.5,0.4040724180866693,0.981123595505618,1.2929614764239363,1.7325585212497274,0.7485524836689746,0.719038208168643,2
208.2379150390625,130.83062744140625,21140.0,0.6207196414814233,0.9849279008549398,1.2847865784529124,1.591660294775578,0.7779915281137888,0.7311842833425567,2
278.1893310546875,177.54127502441406,38065.0,0.626260488465499,0.9915084264541169,1.231177370363642,1.5668994774112843,0.7698680976410085,0.767702640017748,2
296.9258117675781,130.29519653320312,25872.0,0.3736321304482869,0.9570701932858596,1.8168284489108384,1.9199139956685825,0.7655813172292544,0.6919127086007703,2
249.0866851806641,186.80618286132807,19191.0,0.4907236445058811,0.940689181902848,1.5506959130546325,1.535717636252217,0.7613999019222607,0.7183604716451432,2
203.6294708251953,120.53759002685548,18902.5,0.5804276596047392,0.9701549989735168,1.4227844806416432,1.689344135549974,0.8059778446398611,0.7496529843347214,2
224.69338989257807,196.6150665283203,14851.5,0.3745414137379094,0.9437613192260031,1.9854174870762604,1.7985817055720177,0.8304804640722538,0.6952949438202247,2
344.431396484375,182.11196899414065,36028.5,0.3866792208669353,0.9481059459743952,2.1043358107931645,1.815849606213547,0.8053015261338514,0.6728011204481793,2
328.9320373535156,143.5030517578125,30997.5,0.3647744718395149,0.9609840029761904,1.90906498552145,1.504005386810441,0.7758888868444817,0.681473420393088,2
317.1773681640625,211.25537109375,51014.5,0.6456532935532163,0.962083922677982,1.7775170209786697,1.5013931552221074,0.7459088284040984,0.7486938272329684,2
264.830322265625,160.79981994628906,32769.5,0.594900748759552,0.9907933724375644,1.261977172808935,1.6469565846161058,0.7945638950361262,0.7638578088578089,2
286.5687255859375,162.4747772216797,31446.5,0.4875563862692039,0.9815528677331252,1.470122352952853,1.665662819865871,0.7638169286119225,0.7253257986391419,2
423.4508972167969,189.78219604492188,17487.0,0.33593916951602,0.9758370535714286,1.3304191363686193,1.8542972196830447,0.8369863436697632,0.6919241878684762,2
345.9111328125,206.8455047607422,20483.5,0.5919481739595491,0.958494185910484,1.6709721388653318,1.656021594336032,0.7960267739990398,0.7319718410520297,2
247.6615600585937,171.9725799560547,22368.5,0.464333237384747,0.975959335936648,1.4845045540359303,1.8156353326800887,0.8050036985557087,0.7367753623188406,2
291.70379638671875,243.5945587158203,28893.5,0.5349073929848449,0.98257158403047,1.291128557382802,1.6947852352417865,0.8282071340695025,0.7285667456755257,2
224.3757476806641,156.44117736816406,17060.5,0.4314694464079304,0.969043764732612,1.8188829579427856,1.919015674967769,0.8465607776172255,0.7008956082330224,2
235.3708038330078,172.5990753173828,17883.5,0.4110147963873162,0.9786308416329212,1.5727724330803696,1.950570177007441,0.8326350348403607,0.7256735919493589,2
244.7021942138672,165.4544677734375,31381.0,0.6672693401559275,0.97808876698666,1.426786001936077,1.478970000066401,0.7367674438763169,0.7427279827696386,2
343.2055053710937,198.91571044921875,52344.5,0.5658126890728867,0.9801606621226876,1.579804072969577,1.725381593017565,0.8149139722468701,0.7704745503252965,2
346.8427124023437,186.86134338378903,17953.5,0.4102553832201337,0.9755216257335362,1.3494591984422883,1.6874518033225732,0.8068132236517187,0.6750705019740553,2
254.4638671875,192.7389373779297,17338.0,0.3409234472573541,0.944232654394946,2.03120623115213,1.5851136610049277,0.8077436013179278,0.7427494323780148,2
300.527099609375,194.4444732666016,30766.5,0.4337314681697653,0.9828610676293008,1.5423020552652813,1.7390778295142335,0.8366701823821332,0.7106740275339555,2
419.4358215332031,190.1280975341797,18864.0,0.2442576529564567,0.9349722442505948,2.048452346929988,1.7732592474852422,0.8421214829692525,0.7078424015009381,2
294.8289489746094,146.61814880371094,25425.5,0.3724254681460893,0.9825900448291852,1.6486202164014574,1.793817739688767,0.8483689029339756,0.7296742717750035,2
238.5270233154297,162.01617431640625,16099.0,0.3602747637819035,0.9813770611722392,1.6446342489147208,1.788289889126622,0.7811090817529861,0.7528526000748222,2
256.1842956542969,156.5550537109375,30649.0,0.5945952297511323,0.9858946521913952,1.3144952947871482,1.6363847067327149,0.7915508999435876,0.7804685510567864,2
209.9701232910156,213.3320159912109,19486.5,0.5496830028658434,0.9872830905636478,1.3119510410466333,1.5222211693635908,0.8615821452003909,0.7387406171809842,2
264.6386413574219,155.8017120361328,31427.0,0.5713556517648966,0.98737000848283,1.265123065926728,1.698560547884404,0.808326986322905,0.7838720941833782,2
275.1898803710937,145.2259521484375,22227.5,0.3737109461341525,0.9738865642868096,1.7190749342408471,1.6434976601015567,0.8391549663122224,0.6963502506265664,2
190.1847381591797,146.72128295898438,11732.5,0.4129993380458261,0.969027462316746,1.6567700582076546,1.657342479177096,0.8251789593605127,0.7042316926770709,2
313.40045166015625,209.47174072265625,50277.5,0.6517552786633122,0.947059599156118,1.9018102267464887,1.4961466906178202,0.7438167004803564,0.7505000597086219,2
318.2498779296875,108.19029998779295,34689.0,0.436079235357725,0.9854129678289896,1.5054730379440775,1.560049139912687,0.8652819480723556,0.727156482548999,2
257.7904663085937,237.36993408203125,17263.0,0.330744541132368,0.9334883469420862,2.048457889082826,1.6264280399449451,0.8235389987972427,0.7135830026455027,2
301.1745910644531,140.3570098876953,26278.5,0.3688705910960111,0.9743062121127856,1.785063605695977,1.6469565846161058,0.7910883192681095,0.7661593632467419,2
300.9755554199219,190.5564117431641,44070.0,0.6194278390051103,0.9725471156816876,1.4282190557502816,1.579456459463474,0.7740461354513584,0.7313915857605178,2
287.74285888671875,201.567138671875,20110.5,0.3678340686025302,0.9509634708594396,1.59183370773459,1.740879271842919,0.897856502042386,0.737593984962406,2
315.6044921875,202.7168731689453,48753.0,0.6231966517722518,0.9772686270972396,1.431001582597619,1.556873324128641,0.7664424242998399,0.7686353030207479,2
285.2553405761719,123.45335388183594,23771.5,0.3719624823743847,0.972368797807502,1.7543135927865627,1.8016113241822376,0.7943378908381313,0.6910721553578696,2
245.1875762939453,162.31973266601562,30687.5,0.6499421562327292,0.9818743200870288,1.3216612251054198,1.510522302291097,0.7494838164484018,0.7795432606818067,2
188.9918212890625,206.5589599609375,19702.0,0.6566352497941842,0.9141186841738967,2.057197954194164,1.5591893978633429,0.8145133638752239,0.7093173963133641,2
346.93878173828125,181.01795959472656,16585.0,0.4534391663886353,0.986791217944904,1.2426312261821388,1.8889111698877104,0.8028375826123633,0.7449245418613007,2
368.0605773925781,150.81602478027344,12327.0,0.2285238421104175,0.9785274856122248,1.2422839047341128,1.6937391941078928,0.8138867120003294,0.7489519411871924,2
334.5366516113281,194.76568603515625,18179.5,0.6247136206310553,0.9854188687427162,1.2707646111099489,1.5620824991836852,0.8573160489955821,0.7390040650406504,2
347.5425720214844,203.2659606933593,55043.0,0.5802246739184055,0.9767536777101484,1.4372677664620668,1.7097922880741263,0.8111296661980215,0.7858794974300399,2
391.2494812011719,134.9059295654297,9227.5,0.6107494920827964,0.9829560585885486,1.2581000097722492,1.7732592474852422,0.7958236456827072,0.740569823434992,2
259.1972351074219,153.9347686767578,30397.0,0.5760764385873294,0.987958072641586,1.2536881634235104,1.6838121584585026,0.8045459002050284,0.7852695755509055,2
272.54986572265625,171.72821044921875,24120.5,0.4134323728177189,0.951724273989899,1.836602294504821,1.740879271842919,0.7828373438200043,0.70794810836195,2
170.8387451171875,161.23826599121094,11330.5,0.2683016205955054,0.905353575709149,2.0122124986681205,1.5158920033235832,0.7471194756201828,0.6986373165618449,2
325.2196960449219,243.3719024658203,32550.0,0.3918387951403525,0.9596957278061148,1.895131498421461,1.5302314473488596,0.839444980030821,0.7262382864792504,2
325.4442443847656,174.59078979492188,15033.5,0.2282687218294192,0.9544170396470176,1.9913152657682724,1.6467271092002662,0.826293499456194,0.7334845823575332,2
280.4150085449219,161.12213134765625,34431.0,0.5575158849895001,0.9834478227960184,1.362547733405786,1.7403879045012454,0.8184452306156745,0.7768727436823105,2
257.4062805175781,154.22129821777344,30937.5,0.5945071150386378,0.9902693532640878,1.2600680575578702,1.669070896771332,0.8006474781891714,0.7807176924823984,2
287.41424560546875,172.9449920654297,38595.0,0.5948734467933012,0.9711999396066886,1.484026950685353,1.6618824411910829,0.7987016221598333,0.7486615456238361,2
272.1797790527344,164.92449951171875,34834.5,0.5986982455580042,0.9851246447307024,1.3173069691362869,1.650329574190368,0.7955106737388837,0.7539935064935065,2
236.7345123291016,174.15277099609375,18001.0,0.4089626047557256,0.980900743808408,1.5619780468766455,1.7463888191156958,0.8070350494795068,0.7215697278229847,2
281.0383605957031,143.5816650390625,28862.0,0.4652703037401308,0.975908299379533,1.6557095024481678,2.298135106006551,0.8731254230442556,0.686503972218258,2
328.9320373535156,216.3572540283203,20736.0,0.5656014556082849,0.9845686339679978,1.299332451492821,1.8676651018552253,0.8940393270980598,0.7363636363636363,2
296.2913818359375,196.6435546875,20226.0,0.6041733807145796,0.9400664637122076,1.941330378257024,1.654446263174845,0.828645276408195,0.6824347121938052,2
269.6526184082031,168.91705322265625,14066.0,0.3243789416100273,0.9838427642162691,1.2930289234206067,1.732821522988584,0.7913401422035096,0.6954071290848866,2
244.7128448486328,195.69200134277344,16164.0,0.4150497342802423,0.9787762269520724,1.3670907622612274,2.1246104846668583,0.7974878075055557,0.7565998876614866,2
263.7635803222656,156.67596435546875,31496.5,0.5764249309804548,0.98617634166197,1.2733243548165296,1.6834974107696246,0.8044639264725544,0.7775761615563126,2
244.07061767578125,241.23492431640625,25602.0,0.3579927405325261,0.9240931239848404,2.258627344392136,1.5156212122220816,0.8346561408616662,0.6796750557502389,2
248.220458984375,184.4548797607422,17622.5,0.3641685938393855,0.9792725959267594,1.6649092814319566,1.9271197234601736,0.887235408719676,0.7274509803921568,2
233.34329223632807,152.9317169189453,27799.5,0.6500645172056428,0.9905751140250856,1.223283399267032,1.5258005137024742,0.7552874525092516,0.7471778745363651,2
316.2777099609375,200.18165588378903,49300.5,0.6275152308319704,0.989940062046324,1.2604544847814256,1.579953510548166,0.7742090127449425,0.7489517819706499,2
259.6847229003906,157.9284210205078,31848.0,0.6013114602339076,0.9793357933579336,1.4438228174075718,1.644319123957234,0.7938187194592393,0.7674401792814285,2
307.51300048828125,177.75889587402344,42821.5,0.576560695792512,0.9877401794570156,1.2939016064600408,1.7299443663636036,0.8159990291876943,0.7639057371200229,2
233.3793487548828,191.2284698486328,17688.0,0.3838183076294897,0.9744380784486558,1.327419845214266,1.919015674967769,0.7616203564360342,0.6963779527559055,2
228.7256622314453,147.92445373535156,26414.5,0.6428693576268638,0.985652449718273,1.2882160703725607,1.5462329348239707,0.7627164043578586,0.7425226288862653,2
251.72756958007807,183.5716857910156,16276.0,0.546323549074911,0.9799801306559894,1.2955408335317873,2.0056375924046965,0.7438167004803564,0.7275165385303057,2
328.1774597167969,148.16061401367188,32669.5,0.3862203102426296,0.9507311749727172,1.93028271461528,1.8287271774639984,0.8815717907987489,0.7557136247975943,2
378.2588806152344,218.7072296142578,20908.0,0.4144820122829659,0.975983195238651,1.356073110373352,1.78805086199416,0.743403475015414,0.7503588860178008,2
277.0506896972656,159.14173889160156,33867.5,0.561791012143763,0.975053261933552,1.5945802432030614,1.7409052560747562,0.8185650791068767,0.7621635610766045,2
209.18212890625,184.56056213378903,17539.0,0.6503588995421443,0.9866951703186972,1.237326958935499,1.4964203300623355,0.8262522086341793,0.7326232247284878,2
285.83819580078125,142.77969360351562,25036.5,0.3901604207436931,0.9813040155211946,1.5909403642655116,1.98929528561055,0.8448520071312218,0.7693123156342183,2
285.8501281738281,169.6869659423828,36772.0,0.5729946770329002,0.9184389634717453,2.416017199918472,1.6845732763640109,0.8047439034756657,0.7168031189083821,2
