Length,Width,Area,Roundness,Solidity,Compactness,Aspect_Ratio,Eccentricity,Extent,Type,cluster,cluster_average_Type
275.6948547363281,194.85528564453125,15273.0,0.3682207855321137,0.8406307620331893,4.829144991055805,1.686846666469904,0.7978035024475112,0.7198133660099915,0,4,0.4583333333333333
267.56512451171875,205.0234832763672,15767.0,0.3801703342791908,0.8647507267043273,4.75787799086433,1.5462329348239707,0.8483689029339756,0.6615061883784351,0,4,0.4583333333333333
432.2462768554688,208.356674194336,16096.5,0.4449579111202121,0.9137950610275334,2.4711554956767947,1.81206862387337,0.7689972755122555,0.7007923723279202,0,1,0.8819277108433735
234.53366088867188,198.5538482666016,19179.0,0.6363487345789707,0.9757326007326008,1.30764141889412,1.556873324128641,0.8140739537913215,0.7376538461538461,0,5,1.2509603072983355
348.3215637207031,193.00833129882807,18161.0,0.4950806605657898,0.9806949806949808,1.264720923411326,2.173767727571473,0.8713331730461988,0.7391534391534391,0,3,0.8837209302325582
277.7742919921875,198.62095642089844,19398.0,0.4754197221723426,0.9745045339227852,1.4160930584158686,1.864739862649004,0.8053015261338514,0.7311171415649027,0,0,1.1678520625889046
236.2307586669922,195.93600463867188,19063.5,0.4532374022917687,0.9774399466762376,1.271811109535964,1.792707223459286,0.7517148843913232,0.7312708581073305,0,0,1.1678520625889046
279.8778686523437,177.916015625,13863.5,0.4623999460389746,0.929562826874078,1.539541056789067,1.924329884319747,0.7654900683602203,0.66227965413462,0,0,1.1678520625889046
308.2391052246094,179.51600646972656,14113.0,0.5278404031736778,0.9294652265542676,1.474105274973297,1.5765904715027552,0.7589861313297497,0.6892796092796093,0,0,1.1678520625889046
190.8677520751953,179.89785766601562,14367.5,0.3864994767963019,0.92936382159837,1.643433330074339,1.7849009029231608,0.8947072699333621,0.6879009863066169,0,0,1.1678520625889046
257.4463195800781,179.542236328125,13617.0,0.5146247445093619,0.926704777460188,1.4560986655928383,1.6796711663739594,0.8121724388421613,0.6944614443084456,0,0,1.1678520625889046
280.3872985839844,195.6980743408203,21644.5,0.3505427615311833,0.9714548596306188,1.811990043124704,1.7299443663636036,0.8556213928355411,0.7950229568411387,0,0,1.1678520625889046
286.4103088378906,190.20445251464844,22275.0,0.3457407264448191,0.97315362939339,1.7039127156507003,1.6385477520112597,0.7949270118452819,0.793325735451243,0,0,1.1678520625889046
294.1405639648437,181.2438507080078,23047.0,0.3391678503957795,0.9739883782356048,1.684525871445614,1.5591893978633429,0.7875113113414882,0.7934655374233973,0,0,1.1678520625889046
285.82305908203125,156.5321807861328,22004.0,0.3429392777178156,0.972316122047679,1.6960523064728477,1.732630702976921,0.8103257398904551,0.7943682310469314,0,0,1.1678520625889046
179.5860137939453,197.74542236328125,9420.5,0.3719110235639546,0.9442690322257304,1.7459872542885753,2.082644399170777,0.7686918095530666,0.7211037966932027,0,3,0.8837209302325582
182.8027801513672,223.3378753662109,9762.0,0.371948943232989,0.9373019683149304,1.7517405275146112,2.527518166349202,0.7592586615522536,0.7113086563684057,0,3,0.8837209302325582
180.68467712402344,172.00616455078125,9958.0,0.3883645607674829,0.9404986777483944,1.7884792228180608,1.576273932349837,0.792150608354333,0.7413639070875521,0,0,1.1678520625889046
181.48062133789065,172.8952178955078,9584.5,0.3705263219077269,0.9385986387896,1.944547466731917,1.528635904595862,0.8397815066183433,0.6963455390874745,0,0,1.1678520625889046
253.0894012451172,142.76844787597656,27653.5,0.5496830028658434,0.9743494882229622,1.5526456090871392,1.772726432278488,0.8257045448856374,0.6689283986453798,0,5,1.2509603072983355
242.42027282714844,137.25889587402344,25381.0,0.5498965265057209,0.9710383349912004,1.718944903610382,1.7661534524483016,0.8242663705873713,0.6688010540184454,0,0,1.1678520625889046
244.5950469970703,134.87921142578125,25200.5,0.5363199590642228,0.9760069713400464,1.5815940952656824,1.8134377003802504,0.834215316772377,0.6802856063060144,0,3,0.8837209302325582
243.7374267578125,137.29737854003906,25669.5,0.5501524919603308,0.9760266159695816,1.4436089325691928,1.775251860957659,0.8262522086341793,0.6872690763052209,0,5,1.2509603072983355
184.9120178222656,109.54263305664062,15373.0,0.5724512001795538,0.9571037230730918,1.8298715281076885,1.688037001325814,0.8056409937159309,0.6728378851540616,0,5,1.2509603072983355
185.7061309814453,112.58212280273438,15863.0,0.5856564881504117,0.97164032831067,1.406202046013276,1.6495170490508366,0.7952832364554381,0.6893959148196437,0,5,1.2509603072983355
187.3934631347656,111.28943634033205,15948.5,0.5782572503882608,0.9764587032388417,1.3875873815841808,1.6838387298656214,0.8045528180473182,0.6872872225813402,0,5,1.2509603072983355
186.1905059814453,113.03478240966795,16009.0,0.5879755390707353,0.9807633400722906,1.3670307866589078,1.6471965709337295,0.7946314874277883,0.6921912832929782,0,5,1.2509603072983355
241.44581604003903,146.1658172607422,27464.0,0.5998387817328049,0.903287342334194,3.507306501541499,1.6518623886549948,0.7959386404608982,0.6373340759305671,0,4,0.4583333333333333
247.1915435791016,141.66111755371094,26367.0,0.549418930162558,0.8851402386827131,3.6857567525075647,1.7449498341376466,0.8194977658991918,0.5912281095140929,0,4,0.4583333333333333
241.2118377685547,146.14639282226562,27326.5,0.5979940930107545,0.9091861857865318,3.270048436167504,1.650480953449887,0.7955530026418131,0.6462915661510809,0,4,0.4583333333333333
243.9071502685547,144.3564453125,27178.5,0.5816832237273692,0.9091775804104572,3.2549644949536365,1.6896173201033682,0.806048128301574,0.6517782201012015,0,4,0.4583333333333333
271.41845703125,159.98797607421875,33085.0,0.5718241631425548,0.9340636072330994,1.811981759693149,1.6964928470958245,0.8078038779793814,0.7277666571346869,0,5,1.2509603072983355
272.6656799316406,169.4649200439453,34156.0,0.5849465298503176,0.9419356617900528,1.641294602571162,1.6089800759999977,0.7834048520321085,0.7322699596947089,0,5,1.2509603072983355
271.468994140625,162.9344482421875,33107.0,0.5719913746810945,0.9466986932029396,1.7721246066546297,1.666123996916297,0.7998533941418405,0.754317612212349,0,5,1.2509603072983355
264.4398498535156,164.4355010986328,32785.0,0.5969411292750421,0.947242206235012,1.803368758672529,1.6081676285639652,0.7831556479586028,0.7331991501733199,0,5,1.2509603072983355
294.2204895019531,97.59595489501952,22444.5,0.3301218165639271,0.8307700849480872,4.75789522955208,1.714038528221158,0.7872710693957573,0.5337828196347032,0,4,0.4583333333333333
282.2064208984375,198.62095642089844,20324.0,0.3249267923451288,0.891305777875233,2.7956241713064265,1.563041535430829,0.8552013791507205,0.6316705516705516,0,4,0.4583333333333333
251.16319274902344,149.4536590576172,18883.5,0.3811365697828341,0.883893465643138,3.4338275833262446,1.7049254891133625,0.889964575393891,0.6154986962190352,0,4,0.4583333333333333
280.4700622558594,185.7591857910156,20579.5,0.3330979161433418,0.8651028858482039,3.814180881357131,1.6618970610934702,0.8471869572665917,0.5746216563355112,0,4,0.4583333333333333
285.2720642089844,189.93191528320312,25419.0,0.3976949629833046,0.917554055517453,2.2414702400676405,1.800293086733725,0.8828673175857997,0.6753546947234178,0,0,1.1678520625889046
266.6739501953125,126.29783630371094,24585.0,0.4401686858527383,0.8893109061313077,2.768571065153196,2.111468873892949,0.880737928152192,0.6905123019885406,0,3,0.8837209302325582
274.1786499023437,122.96399688720705,25086.0,0.4248878080870864,0.8843841991151222,2.780068862398779,2.229747380071287,0.893792215804695,0.6872876712328767,0,3,0.8837209302325582
280.67584228515625,126.85767364501952,25228.5,0.4077476615819155,0.8593252380060289,2.830985287338502,2.212525535274749,0.8920320309325058,0.6787328490718321,0,3,0.8837209302325582
332.4623413085937,161.77975463867188,12137.5,0.4363201954730137,0.8122532289366259,4.606320801297706,1.785575977981109,0.8130204363807508,0.58612613482712,0,4,0.4583333333333333
264.8988647460937,163.63351440429688,11636.0,0.4343662136384856,0.8008809966274348,3.413581032653223,1.8879395887164632,0.8108843937369342,0.5817709114544273,0,4,0.4583333333333333
276.6459350585937,156.48533630371094,12217.0,0.2529326115205885,0.7671826430971145,4.241859860355777,1.4000816730604215,0.8169794175194613,0.5262999181493129,0,4,0.4583333333333333
300.77606201171875,160.67604064941406,13213.0,0.5317356559616547,0.9142679213949626,2.41354892421707,1.5598285081511922,0.7734796408589573,0.6641367177682835,0,1,0.8819277108433735
242.178451538086,163.88490295410156,13233.5,0.4367914592295387,0.8962142760395503,2.199583867020709,1.7370473253798795,0.7758888868444817,0.6729468599033817,0,0,1.1678520625889046
247.9825439453125,166.4860076904297,13458.0,0.4229732485724178,0.8861234567901235,1.9081747447472104,1.785575977981109,0.8713331730461988,0.5859711760351809,0,4,0.4583333333333333
223.97149658203125,164.2202911376953,13682.0,0.4352571459381874,0.9060027149620898,2.011422292220196,1.686844574340718,0.8556136351217108,0.6429813431082287,0,0,1.1678520625889046
260.1318359375,130.7658233642578,26441.0,0.4975090470123287,0.9606176203451408,1.431516498418285,1.98929528561055,0.8644664141779114,0.7123114224137931,0,3,0.8837209302325582
261.9425354003906,135.58203125,27501.0,0.5103246554691501,0.957472364870746,1.4855029122957766,1.931985625126048,0.8556213928355411,0.7174423458207242,0,3,0.8837209302325582
267.73699951171875,135.4476776123047,28177.0,0.5004815667541805,0.965197136299798,1.4282021873271158,1.976682097703212,0.8625931647252152,0.7021780303030303,0,3,0.8837209302325582
259.2121276855469,132.8079376220703,26803.0,0.5079054713265297,0.9648308135349172,1.416984451418278,1.951781891404588,0.8587753430280038,0.7054349256481116,0,3,0.8837209302325582
311.9087829589844,236.1879119873047,20469.5,0.5908702405719497,0.9778345713808012,1.4654835637322832,1.7143956188892666,0.7676835399187456,0.7202498240675581,0,5,1.2509603072983355
337.2738037109375,238.01417541503903,20640.5,0.290469658623693,0.9794993474908056,1.4835275034982112,1.7255917215024346,0.7616203564360342,0.72960410038883,0,1,0.8819277108433735
199.940673828125,239.50509643554688,20661.0,0.5658126890728867,0.9768332466550044,1.4753055744455503,1.5651660963030356,0.7477724879143686,0.726988036593948,0,5,1.2509603072983355
241.6630249023437,236.31504821777344,20211.0,0.4037855527908416,0.9771320827692904,1.461456502485966,1.5740315832552605,0.8372855208784119,0.735640969644027,0,0,1.1678520625889046
402.1314697265625,171.71031188964844,29218.0,0.2300511883942635,0.9120222246500086,2.3025808877808576,2.111400983332905,0.9011711466943012,0.6741578218735579,0,1,0.8819277108433735
397.10943603515625,196.3238220214844,29373.5,0.2371621632141689,0.923564275495606,2.2257343420995093,1.6894712625466324,0.7368971817175464,0.679470275271802,0,1,0.8819277108433735
403.0806884765625,164.2960968017578,29784.0,0.2334044642966858,0.9183805618081464,2.230421390895203,2.527518166349202,0.7371417655562021,0.6793020868970236,0,1,0.8819277108433735
404.2111511230469,200.7054901123047,30640.5,0.2387752925350502,0.9284437306829888,2.222582510955165,2.2388744802107388,0.8364668168118654,0.6901013513513513,0,1,0.8819277108433735
388.74993896484375,121.7803192138672,32712.0,0.2755983089726375,0.8796504201680673,2.0514022954731,1.686844574340718,0.7343088283544317,0.6621862348178138,0,1,0.8819277108433735
393.3935546875,184.4487152099609,33177.0,0.2729560664762865,0.8753941344872623,2.075858331929357,1.8257442696180108,0.8070763039836275,0.6595300572519084,0,1,0.8819277108433735
400.7831726074219,176.144287109375,33532.5,0.2658012960428985,0.8749054191562085,2.094099058397765,1.915693923547609,0.8086333860149277,0.6451659451659452,0,1,0.8819277108433735
395.3709716796875,186.4210968017578,34252.5,0.2789926959380491,0.875821422179038,2.081502310116855,1.5647787308734815,0.8418894916489914,0.6620503701412915,0,1,0.8819277108433735
423.7041931152344,249.3059997558593,76989.0,0.5460259377884527,0.9872219835738696,1.381556760123381,1.699534682398979,0.8085726547151386,0.7708535669586983,0,2,0.6910299003322259
421.1376647949219,245.0241851806641,74828.0,0.5371877332238677,0.987782742711558,1.3783687557406166,1.7187595766695594,0.8133212007414301,0.7731043816962672,0,2,0.6910299003322259
419.0294799804688,247.68167114257807,75504.0,0.547508571582912,0.988136447216024,1.3524865568159763,1.691806575946648,0.8066099205253692,0.7767261953748663,0,2,0.6910299003322259
422.0525817871094,245.0998077392578,76308.5,0.5454436784377248,0.9871925069697344,1.3836656358430293,1.7219621087426455,0.8140941788121094,0.7779199331246878,0,2,0.6910299003322259
425.2628173828125,232.1969451904297,73591.0,0.5181076429555266,0.9874606678251068,1.3644320810030175,1.831474643363828,0.8377798928739099,0.757342801276114,0,2,0.6910299003322259
421.1878051757813,233.3480682373047,73766.0,0.5294375938969488,0.9851557543988516,1.3709067223177287,1.804976610080405,0.8325008284057256,0.7559540889526543,0,2,0.6910299003322259
423.4508972167969,236.7909698486328,74697.0,0.530404455734333,0.9862943157060804,1.3719298933379709,1.788289889126622,0.8290372011630345,0.7554308252427184,0,2,0.6910299003322259
418.503173828125,233.4475860595703,73378.5,0.5334349128280322,0.9860183555274864,1.372668335665152,1.792707223459286,0.8299649335494138,0.757002259292501,0,2,0.6910299003322259
404.92913818359375,227.30718994140625,68665.0,0.5331967390720181,0.9444589631789608,1.8810329962359684,1.7814180813549,0.8275781367706516,0.7109281979603458,0,2,0.6910299003322259
410.6337890625,224.16769409179688,69205.5,0.5225662584501053,0.9465876994412568,2.1364325438052365,1.831815198555529,0.8378460408525005,0.7187344217347956,0,2,0.6910299003322259
411.6632995605469,227.46031188964844,69386.5,0.5213156930576694,0.9243953291634194,2.3316301540565294,1.809824738832961,0.8334865872140604,0.7000252219531881,0,2,0.6910299003322259
408.8067321777344,223.8299102783203,68719.5,0.5235450181577797,0.9263135901652604,2.13677318927977,1.8264169058970063,0.8367925192577274,0.6740972896618699,0,2,0.6910299003322259
405.005859375,229.37969970703125,69454.0,0.5391191623925601,0.9258434754788916,2.425317667381871,1.7656569430175482,0.8241569783253502,0.7016973125884017,0,2,0.6910299003322259
411.8654479980469,234.44813537597656,71839.0,0.5392121595016377,0.9386117916054222,2.4595370123627043,1.7567443961008782,0.822175024924262,0.7010050741608118,0,2,0.6910299003322259
425.208251953125,230.49392700195312,70533.5,0.4967091782910547,0.9357802425239472,2.224115073673628,1.844769870876129,0.8403313788982631,0.6850040789371455,0,2,0.6910299003322259
420.8212585449219,224.9519805908203,69768.0,0.5016156184792142,0.94621847599802,2.0571670002253675,1.870715952087485,0.8451338801102061,0.7316889000755097,0,2,0.6910299003322259
372.1202087402344,195.1901397705078,26546.0,0.2440859024950935,0.8250889707367864,3.942913308913344,1.7421923851889685,0.8690348626786516,0.6345101226187346,0,4,0.4583333333333333
375.4606018066406,182.8260192871093,27738.0,0.2505281426132182,0.8133595284872298,4.460805794945826,2.07959844135737,0.8396387993136071,0.6153061224489796,0,4,0.4583333333333333
373.582275390625,200.36819458007807,26655.0,0.2431735190163931,0.8144526774119624,4.681696782096125,1.7131291737930396,0.8662224780926989,0.6286408339425957,0,4,0.4583333333333333
367.9319152832031,176.80166625976562,26923.5,0.2532250775823129,0.7882394273417944,4.808882378007445,1.6650261636194503,0.8491326006500483,0.5694479695431472,0,4,0.4583333333333333
391.8165283203125,197.8929748535156,29463.5,0.2443593436835808,0.8976753397111693,2.843926263004709,1.6264550257650667,0.7615292893412688,0.6841158168477756,0,1,0.8819277108433735
390.1568908691406,161.0729522705078,31252.0,0.2614022797215084,0.8410571074869476,3.52839290182956,1.7241068950602512,0.7515487095657397,0.6665529155824766,0,4,0.4583333333333333
389.0263977050781,172.39309692382812,30885.0,0.2598361548975566,0.8919211609270089,3.1511677323277105,1.64717483954194,0.7944992300284515,0.691125134264232,0,1,0.8819277108433735
395.63714599609375,166.20199584960938,32582.0,0.2650292071211245,0.8574097709240668,3.3843636094872624,1.528691459772616,0.7995724495180084,0.6937654373562729,0,4,0.4583333333333333
216.4547119140625,222.86572265625,17731.5,0.602418973096719,0.8813967938362123,3.2724475774366786,1.599141480047214,0.7582736235534976,0.6455329838357361,0,4,0.4583333333333333
220.7436981201172,226.47830200195312,18597.0,0.5129463799616069,0.8769687824200698,3.3398808940173783,1.6932151123370085,0.815032578130594,0.6944102161980509,0,4,0.4583333333333333
387.7091674804688,237.49937438964844,19035.5,0.4315268883873402,0.8778390094306994,3.3876768606542824,1.8330297008650127,0.8662224780926989,0.661345238508842,0,4,0.4583333333333333
227.95811462402344,236.1669769287109,18924.0,0.6113512947695338,0.8706293706293706,3.273469721389064,1.7115265751227575,0.893910744506552,0.6881454545454545,0,4,0.4583333333333333
254.4638671875,229.1840057373047,19927.0,0.4537796594318519,0.93273731510953,2.1382079830451794,1.6565917211942585,0.8476324847616024,0.6919577748454754,0,0,1.1678520625889046
304.4142150878906,227.0429534912109,19513.5,0.6021485613551085,0.9237815702890146,2.260139707944488,1.6851564780715385,0.7843839974177705,0.6949252136752136,0,0,1.1678520625889046
298.8323669433594,225.336181640625,19444.0,0.5316640874993708,0.9017716352842964,2.6184583459215087,1.834071934011082,0.8627926683262662,0.680812324929972,0,0,1.1678520625889046
274.522705078125,222.5115509033203,19485.5,0.5339603665279663,0.9373887525857508,2.2041955407221465,1.5640798411040342,0.889964575393891,0.7119291194738765,0,0,1.1678520625889046
210.87661743164065,169.28131103515625,15519.5,0.4443559405214083,0.8867778984058053,1.8640829429928505,2.468742796687806,0.7743938530401799,0.6434286898839138,0,3,0.8837209302325582
209.8037567138672,168.850341796875,15015.0,0.4343191057945887,0.91237771161208,1.636788249130705,1.5011425692564098,0.8169872992217234,0.6637931034482759,0,0,1.1678520625889046
202.96397399902344,151.668701171875,14783.0,0.4569143313363319,0.9046016399461512,1.6835706874816632,1.8502110415049955,0.8083008991900454,0.6492314448836188,0,0,1.1678520625889046
210.9726409912109,153.81875610351562,15625.5,0.4469837789732729,0.8854228644283892,1.736765675212986,1.978012723109233,0.9011711466943012,0.6446163366336634,0,3,0.8837209302325582
331.5642395019531,152.77499389648438,10698.5,0.2295774345341819,0.9378068022440392,1.4114100091231858,1.730799031844019,0.9218824365033456,0.718405855492882,0,0,1.1678520625889046
315.5120849609375,153.75863647460938,10535.0,0.4103518202646148,0.9399116741758486,1.4303965801614076,2.015622860222724,0.8048954077924712,0.726551724137931,0,3,0.8837209302325582
273.0909118652344,157.3853302001953,11345.0,0.5235450181577797,0.9364037802814577,1.4151113673021658,1.6006752736055487,0.7989455816228683,0.7251518056887184,0,0,1.1678520625889046
343.5399475097656,207.09901428222656,26839.5,0.2895543206242332,0.9655885738955244,1.9171310894286204,1.4834784767569664,0.7875838730832027,0.6653156837956421,0,1,0.8819277108433735
350.0113220214844,160.79981994628906,27043.0,0.2810611383352786,0.9726648203431284,1.921203373291145,1.800293086733725,0.7947281084741992,0.67011101199326,0,1,0.8819277108433735
339.4784240722656,121.7803192138672,26586.0,0.2937235470658261,0.9697433933358868,1.9150419018362648,1.5885988289920632,0.7998554940012467,0.6646167691615419,0,1,0.8819277108433735
343.9906005859375,179.68797302246094,27019.0,0.2907275834043884,0.9689091300294056,1.929167705164768,1.635654291297684,0.8191250976817844,0.6583576998050682,0,1,0.8819277108433735
356.3231506347656,131.64505004882812,26189.0,0.2626279566774132,0.9408489159526504,2.024327025038035,1.4897484773375562,0.7306442431171829,0.6737240172875077,0,1,0.8819277108433735
353.8343811035156,145.80194091796875,26240.0,0.2668541061046283,0.9375279132500848,2.03853685902754,1.6870192333446337,0.7998533941418405,0.6730793895087854,0,1,0.8819277108433735
357.4649963378906,144.87808227539062,27049.0,0.2695220430155255,0.9402297651945704,2.0301491306949258,1.6363968011047318,0.8451513351361648,0.6759884040585795,0,1,0.8819277108433735
353.3515014648437,168.65994262695312,26463.0,0.2698580099151762,0.9366107453811848,2.023050766295941,1.826129979449934,0.840820264784913,0.6748871490143072,0,1,0.8819277108433735
331.7161865234375,172.4010009765625,44053.0,0.5097441844879402,0.9877022073248658,1.3419147008111092,1.924096638908341,0.8543339701108562,0.7784866049339082,0,2,0.6910299003322259
326.245849609375,173.21615600585938,43411.5,0.5193078888733851,0.9830391413140702,1.598414403086309,1.883460856840277,0.8474109807813316,0.7787374878915079,0,2,0.6910299003322259
